ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,TotalSpendings,Age,Tenure,TotalChildren,TotalSpent,TotalPurchases,Education_Encoded,Marital_Status_Encoded,Cluster
7386,1976,Graduation,Divorced,10.341516651517555,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,49,6.073044534100405,1,3.784189633918261,4,1.0,0.0,6
7215,1983,Graduation,Single,11.532443738116108,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,1135,42,6.163314804034641,0,7.035268599281097,27,1.0,0.0,9
1491,1965,2n Cycle,Together,11.17729887069272,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,559,60,6.208590026096629,0,6.327936783729195,14,,1.0,9
11071,1984,Graduation,Single,11.284869869294997,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,1923,41,6.075346031088684,0,7.562161631225652,15,1.0,0.0,9
3381,1953,Master,Married,10.903181493116058,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,90,72,3.091042453358316,2,4.51085950651685,6,2.0,1.0,4
8268,1961,PhD,Married,0.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,404,64,5.869296913133774,1,6.003887067106539,14,3.0,1.0,6
11051,1956,PhD,Together,11.256444857795005,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,661,69,3.9318256327243257,2,6.495265555937008,19,3.0,1.0,8
8026,1952,Graduation,Married,11.050874132231819,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,463,73,5.60947179518496,1,6.139884552226255,14,1.0,1.0,2
433,1958,Master,Alone,11.02405700855628,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,632,67,6.1675164908883415,2,6.450470422144176,18,2.0,,7
9597,1969,Graduation,Married,11.204346566805462,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,725,56,4.941642422609304,0,6.587550014824796,18,1.0,1.0,1
1295,1963,Graduation,Married,0.0,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,725,62,5.777652323222656,1,6.587550014824796,18,1.0,1.0,6
5290,1964,PhD,Married,10.63470093390253,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,279,61,5.768320995793772,2,5.634789603169249,11,3.0,1.0,7
1685,1967,PhD,Together,11.050604250263852,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,1482,58,6.152732694704104,0,7.301822342137932,22,3.0,1.0,9
5342,1976,Basic,Divorced,9.164191715950203,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,29,49,6.53813982376767,1,3.4011973816621555,4,0.0,0.0,6
9579,1959,PhD,Married,10.427120807321092,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,106,66,5.8805329864007,3,4.672828834461906,6,3.0,1.0,6
7660,1973,PhD,Alone,10.487405632994516,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,49,52,3.7376696182833684,2,3.912023005428146,4,3.0,,4
1461,1965,PhD,Divorced,10.516562858330515,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,38,60,5.820082930352362,2,3.6635616461296463,5,3.0,0.0,6
821,1992,Master,Single,11.438848261573913,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,2077,33,6.428105272684596,0,7.639161171659173,21,2.0,0.0,9
11084,1976,Master,Together,11.083756630162828,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,1053,49,5.429345628954441,1,6.960347729101308,15,2.0,1.0,2
8690,1962,Graduation,Married,11.363404053526633,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,1385,63,6.07993319509559,0,7.234177179749849,22,1.0,1.0,9
2937,1974,PhD,Single,11.132440732922605,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,871,51,5.723585101952381,1,6.77078942390898,22,3.0,0.0,5
9701,1988,Graduation,Together,10.642659171407352,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,312,37,6.148468295917647,1,5.746203190540153,9,1.0,1.0,7
9949,1976,Graduation,Married,10.998928150038603,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,877,49,6.429719478039138,2,6.777646593635117,12,1.0,1.0,7
10837,1975,Graduation,Married,10.084057576291276,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,68,50,6.413458957167357,1,4.23410650459726,5,1.0,1.0,6
3120,1981,Graduation,Together,10.559659496971179,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,22,44,5.723585101952381,1,3.1354942159291497,3,1.0,1.0,6
5885,1973,2n Cycle,Married,10.482597797038709,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,211,52,6.517671272912275,3,5.356586274672012,9,,1.0,6
4050,1966,Master,Married,10.811867073138947,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,127,59,2.1972245773362196,0,4.852030263919617,7,2.0,1.0,3
3830,1953,Master,Married,10.991291642487635,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,459,72,4.204692619390966,2,6.131226489483141,15,2.0,1.0,8
7987,1969,Graduation,Married,11.093584531326416,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,460,56,4.74493212836325,1,6.133398042996649,15,1.0,1.0,2
7798,1972,2n Cycle,Together,10.743868690309933,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,429,53,6.333279628139691,1,6.063785208687608,13,,1.0,7
92,1988,Graduation,Alone,10.439308182191418,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,89,37,3.8918202981106265,1,4.499809670330265,7,1.0,,4
7055,1952,PhD,Together,11.018809454767185,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,1021,73,6.444131256700441,1,6.92951677076365,24,3.0,1.0,5
10240,1949,Graduation,Together,11.147253021804348,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,1381,76,6.206575926724928,0,7.231287004327616,20,1.0,1.0,9
3025,1958,Graduation,Single,10.81913807952286,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,306,67,5.877735781779639,1,5.726847747587197,12,1.0,0.0,7
9283,1978,Graduation,Single,11.005427631296913,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,18,47,5.673323267171493,3,2.9444389791664403,3,1.0,0.0,0
9970,1977,Graduation,Together,10.921901565875125,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,162,48,5.545177444479562,1,5.093750200806762,8,1.0,1.0,8
2730,1955,Graduation,Single,11.29374903421713,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,1231,70,5.749392985908253,0,7.116394144093465,17,1.0,0.0,9
2795,1958,Master,Single,10.326268538409524,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,13,67,5.8971538676367405,3,2.6390573296152584,3,2.0,0.0,6
9260,1945,PhD,Married,11.161337560080053,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,1706,80,6.400257445308821,0,7.442492722794441,25,3.0,1.0,9
8182,1984,Graduation,Married,10.053156777054832,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,121,41,5.170483995038151,1,4.804021044733257,7,1.0,1.0,0
10095,1975,PhD,Divorced,11.214061103115878,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,1293,50,6.052089168924417,0,7.165493475060845,19,3.0,0.0,9
8475,1973,PhD,Married,11.965554018031874,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,1608,52,4.795790545596741,1,7.3833681469923835,22,3.0,1.0,1
4370,1966,Graduation,Together,10.680125336095056,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,88,59,5.43372200355424,3,4.48863636973214,6,1.0,1.0,6
10573,1953,Graduation,Divorced,11.04375348980435,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,421,72,5.4116460518550396,0,6.045005314036012,17,1.0,0.0,2
3712,1959,Graduation,Divorced,10.8653824262153,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,259,66,5.723585101952381,0,5.560681631015528,11,1.0,0.0,2
6637,1988,Graduation,Single,11.11173122371271,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,1117,37,5.480638923341991,0,7.0192966537150445,14,1.0,0.0,1
3152,1957,Graduation,Together,10.169384032915987,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,89,68,4.8283137373023015,2,4.499809670330265,6,1.0,1.0,0
5610,1965,Graduation,Together,10.4180163112265,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,60,4.248495242049359,2,3.6109179126442243,4,1.0,1.0,4
6460,1982,Graduation,Married,10.265314203614462,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,57,43,5.863631175598097,1,4.060443010546419,5,1.0,1.0,6
1349,1970,Graduation,Married,10.828698381784841,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,148,55,4.248495242049359,2,5.003946305945459,7,1.0,1.0,4
1880,1959,PhD,Together,10.888146961128207,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,93,66,5.017279836814924,2,4.543294782270004,6,3.0,1.0,0
641,1967,Graduation,Single,10.860440266129173,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,119,58,4.465908118654584,1,4.787491742782046,6,1.0,0.0,8
8717,1975,PhD,Married,11.295117653245537,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,1835,50,6.486160788944089,1,7.515344571180436,27,3.0,1.0,5
10314,1948,PhD,Married,11.336641644308504,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,1318,77,6.329720905522696,0,7.1846291527173145,24,3.0,1.0,9
10854,1970,PhD,Married,10.567566310598727,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,45,55,3.6375861597263857,2,3.828641396489095,5,3.0,1.0,4
10492,1959,Graduation,Together,10.552839573096401,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,10,66,1.791759469228055,3,2.3978952727983707,3,1.0,1.0,4
6935,1951,2n Cycle,Married,11.270828425738932,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,978,74,5.351858133476067,0,6.88653164253051,24,,1.0,1
7698,1976,PhD,Married,10.852264835444583,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,191,49,3.912023005428146,1,5.2574953720277815,9,3.0,1.0,8
3559,1988,2n Cycle,Married,9.695786647402777,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,57,37,3.9318256327243257,1,4.060443010546419,6,,1.0,4
10562,1946,Master,Married,11.109997136514034,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,1033,79,5.616771097666572,0,6.9411900550683745,23,2.0,1.0,9
10796,1984,Master,Married,10.324760390849805,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,66,41,5.0689042022202315,1,4.204692619390966,5,2.0,1.0,0
2563,1961,Basic,Married,10.248848736574587,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,43,64,2.70805020110221,0,3.784189633918261,5,0.0,1.0,4
3518,1983,Graduation,Married,10.137452342481922,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,50,42,6.349138991379798,1,3.9318256327243257,4,1.0,1.0,6
5823,1970,PhD,Single,10.38294634055262,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,39,55,4.736198448394496,1,3.6888794541139363,5,3.0,0.0,4
3934,1966,Graduation,Married,11.023323027655763,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,608,59,5.805134968916488,1,6.411818267709897,16,1.0,1.0,2
6982,1976,Graduation,Married,11.212752370173659,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,1581,49,6.148468295917647,0,7.366445148327599,23,1.0,1.0,9
6431,1964,PhD,Married,10.731165626053679,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,61,6.198478716492308,2,4.23410650459726,5,3.0,1.0,6
9733,1978,Basic,Together,10.121940118362215,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,80,47,6.490723534502507,1,4.394449154672439,4,0.0,1.0,6
5602,1989,PhD,Together,11.11205976335696,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,1282,36,6.013715156042802,0,7.1569563646156364,27,3.0,1.0,9
7829,1900,2n Cycle,Divorced,10.50892311099205,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,65,125,5.6240175061873385,1,4.189654742026425,5,,0.0,0
1324,1988,Graduation,Married,10.568055201212758,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,91,37,5.981414211254481,1,4.5217885770490405,6,1.0,1.0,6
326,1973,Graduation,Married,10.842498220846531,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,315,52,6.208590026096629,2,5.755742213586912,12,1.0,1.0,7
7224,1977,Graduation,Married,10.353097129628477,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,31,48,5.209486152841421,2,3.4657359027997265,4,1.0,1.0,0
6999,1980,Master,Married,11.151410254389267,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,834,45,3.871201010907891,0,6.727431724850855,22,2.0,1.0,1
9938,1954,Graduation,Married,11.290631552610597,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,1600,71,5.648974238161206,0,7.3783837129967145,16,1.0,1.0,9
6422,1954,Graduation,Married,11.370428285241672,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,1270,71,6.270988431858299,0,7.147559271189454,16,1.0,1.0,9
3182,1973,PhD,Single,10.754813005557924,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,263,52,4.51085950651685,2,5.575949103146316,9,3.0,0.0,0
7300,1952,Graduation,Divorced,11.143932102757024,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,535,73,0.0,1,6.284134161070802,16,1.0,0.0,3
10424,1968,Graduation,Single,11.237474947782342,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,1295,57,5.313205979041787,0,7.16703787691222,17,1.0,0.0,1
8727,1978,Graduation,Divorced,11.061845645601192,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,1150,47,5.556828061699537,1,7.048386408721883,26,1.0,0.0,5
2798,1977,PhD,Together,11.534305279225467,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,1240,48,6.405228458030842,0,7.123672785204607,26,3.0,1.0,9
1030,1965,PhD,Single,10.612458868442959,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,60,5.8522024797744745,2,3.6635616461296463,4,3.0,0.0,6
624,1984,Master,Single,9.846440897156853,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,35,41,6.391917113392602,0,3.58351893845611,3,2.0,0.0,0
5176,1988,Graduation,Together,10.295698544965877,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,53,37,5.318119993844216,1,3.9889840465642745,4,1.0,1.0,6
5552,1963,Master,Divorced,10.793885952444333,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,293,62,6.023447592961033,2,5.683579767338681,11,2.0,0.0,7
868,1966,Graduation,Married,10.709851805031679,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,65,59,3.091042453358316,1,4.189654742026425,5,1.0,1.0,4
380,1954,Graduation,Divorced,11.074389494551175,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,1804,71,6.489204931325317,1,7.498315870766981,24,1.0,0.0,5
2677,1956,Graduation,Together,10.73852484409569,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,241,69,6.1224928095143865,1,5.488937726156687,10,1.0,1.0,2
6521,1954,Graduation,Together,11.264117891900502,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,1101,71,4.6443908991413725,0,7.004881989712859,19,1.0,1.0,1
6927,1968,PhD,Married,10.700499130126362,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,264,57,6.450470422144176,2,5.579729825986222,11,3.0,1.0,7
2877,1974,Master,Together,10.736722709272957,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,541,51,6.263398262591624,2,6.295266001439646,16,2.0,1.0,7
0,1985,Graduation,Married,11.169758871056288,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1198,40,6.045005314036012,0,7.089243155027514,16,1.0,1.0,9
1584,1977,Graduation,Married,10.632098397371642,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,482,48,4.499809670330265,1,6.180016653652572,14,1.0,1.0,8
7264,1978,2n Cycle,Single,10.862761142582137,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,17,47,3.8918202981106265,3,2.8903717578961645,3,,0.0,4
6274,1948,Master,Married,11.336080882134516,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,1615,77,5.424950017481403,0,7.38770923908104,24,2.0,1.0,9
1377,1954,Master,Widow,10.704412325269505,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,285,71,5.713732805509369,1,5.655991810819852,10,2.0,0.0,7
454,1980,Graduation,Together,11.149211519571827,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,1135,45,6.385194398997726,1,7.035268599281097,26,1.0,1.0,5
1755,1988,2n Cycle,Together,10.718962979171467,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,114,37,4.382026634673881,1,4.74493212836325,6,,1.0,8
2075,1969,Graduation,Married,11.190803765071477,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,1047,56,5.429345628954441,0,6.954638864880987,15,1.0,1.0,1
4785,1970,PhD,Together,11.25961905400853,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,714,55,4.343805421853684,2,6.5722825426940075,20,3.0,1.0,1
9076,1980,PhD,Married,10.333092274830772,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,185,45,6.293419278846481,1,5.225746673713202,9,3.0,1.0,7
7079,1962,Graduation,Divorced,11.064886829303003,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1245,63,6.492239835020471,1,7.1276936993473985,27,1.0,0.0,5
4653,1978,Graduation,Together,10.645710570742667,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,189,47,6.133398042996649,1,5.247024072160486,8,1.0,1.0,7
7375,1976,Graduation,Together,10.846809623461313,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,576,49,6.418364935936212,1,6.3578422665081,14,1.0,1.0,7
709,1952,Graduation,Divorced,10.850074678641633,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,1103,73,6.342121418721152,1,7.00669522683704,15,1.0,0.0,7
460,1972,PhD,Married,11.288919041488882,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,1753,53,6.53813982376767,0,7.469654172932128,16,3.0,1.0,9
3726,1986,PhD,Together,10.443512690706546,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,17,39,4.897839799950911,1,2.8903717578961645,3,3.0,1.0,0
6798,1966,Graduation,Single,10.520590271772301,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,433,59,6.1463292576688975,2,6.073044534100405,14,1.0,0.0,7
5341,1962,2n Cycle,Divorced,11.314181800479554,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,1588,63,6.293419278846481,1,7.370860166536716,13,,0.0,5
1606,1971,Graduation,Together,10.560774367644997,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,22,54,6.018593214496234,1,3.1354942159291497,3,1.0,1.0,6
9617,1951,Graduation,Single,9.618069581737414,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,19,74,4.31748811353631,0,2.995732273553991,4,1.0,0.0,4
3233,1965,PhD,Married,11.04685010994231,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,1117,60,6.139884552226255,1,7.0192966537150445,26,3.0,1.0,5
89,1975,2n Cycle,Married,10.008432982057622,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,69,50,5.313205979041787,1,4.248495242049359,6,,1.0,0
2936,1982,Master,Together,10.071625664813608,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,23,43,5.337538079701318,1,3.1780538303479458,4,2.0,1.0,0
9449,1958,PhD,Single,11.286802479547019,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,605,67,5.594711379601839,1,6.406879986069314,18,3.0,0.0,2
7297,1973,Graduation,Single,8.922791623969637,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,57,52,5.225746673713202,1,4.060443010546419,7,1.0,0.0,0
11004,1893,2n Cycle,Single,11.005145199390197,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,22,132,3.784189633918261,1,3.1354942159291497,3,,0.0,4
313,1968,Graduation,Widow,11.204441866489002,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,2088,57,5.501258210544727,0,7.644440761556566,21,1.0,0.0,9
9940,1958,Graduation,Together,11.081557762538953,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,1009,67,6.317164686747284,1,6.917705609835305,14,1.0,1.0,5
10735,1971,Graduation,Single,10.034735089145801,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,26,54,5.811140992976701,1,3.295836866004329,4,1.0,0.0,6
9529,1990,Graduation,Married,11.207595242668072,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,1627,35,5.365976015021851,0,7.395107546562485,21,1.0,1.0,1
6439,1958,Graduation,Married,11.019857896125941,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,1102,67,6.525029657843462,1,7.005789019253503,24,1.0,1.0,5
7411,1964,PhD,Married,10.363661781116345,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,17,61,3.2188758248682006,2,2.8903717578961645,4,3.0,1.0,4
2176,1972,Graduation,Married,11.291467991427675,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,1690,53,6.0063531596017325,1,7.43307534889858,14,1.0,1.0,5
9265,1953,Graduation,Married,11.225616656180232,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,1390,72,6.285998094508865,1,7.237778191923443,19,1.0,1.0,5
