ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Tenure,TotalChildren,TotalSpent,TotalPurchases,Education_Encoded,Marital_Status_Encoded,Cluster,Income_Spent_Ratio,WebPurchase_Frequency
535,1987,Graduation,Divorced,24.3881655585008,0,0,2014-02-25,570.317145562629,163,23,424,27,65,76,1,3,10,13,7.742621144390828,0,0,0,0,0,0,3,11,0,38,10.211864682859769,0.9504464285714286,15.408953270875326,199.84448921035718,2.5056222389647376,0.6466636811464398,1,0.6318209228944792,0.29377592566765864
5268,1960,Graduation,Married,23.15201802531643,1,1,2013-08-11,2799.9281640805416,17,8,14,10,4,3,2,1,0,4,22.299240867878652,0,0,0,0,0,0,3,11,0,65,11.122907885264908,2.4537164081085545,11.564479515999993,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.49950200899785,0.08990454747222637
273,1970,Master,Married,23.40129092235122,1,1,2013-07-16,1438.9967631670106,130,0,16,0,0,5,5,3,1,4,22.299240867878652,0,1,0,0,0,0,3,11,0,55,11.197204453875433,2.4537164081085545,13.006479638865883,70.17011069109891,3.378942072431193,1.1246697110587993,0,0.5558018009358209,0.2679240173168115
4452,1957,Graduation,Single,23.805508999721603,0,1,2014-05-28,135.97733676043816,292,6,37,0,3,34,4,6,1,6,22.299240867878652,0,1,0,1,0,0,3,11,1,68,8.933782256409025,1.7020814183399917,14.326261319915549,106.19077139089288,2.5056222389647376,0.6466636811464398,0,0.601804452913949,0.671608041005885
8504,1973,Graduation,Married,24.361449222238555,0,0,2014-05-12,2076.028482743557,350,60,568,110,133,145,1,5,6,7,10.168724431638799,0,0,1,0,0,0,3,11,0,52,9.313148466615967,0.9504464285714286,16.235730419920884,142.21143209068683,2.5056222389647376,1.1246697110587993,1,0.6664517480799115,0.5368753668990744
771,1967,Graduation,Together,23.893698124140933,0,1,2014-01-21,2336.6323680248715,135,9,39,4,0,7,1,2,2,5,10.168724431638799,0,0,0,0,0,0,3,11,0,58,10.44876666838971,1.7020814183399917,13.372730626888291,77.3742428310577,2.5056222389647376,1.1246697110587993,0,0.5596760517107726,0.19141015044871565
8996,1957,PhD,Married,10.638604968178536,2,1,2012-11-19,164.93332401391754,230,42,192,49,37,53,12,7,2,8,27.15144744237459,0,0,0,0,0,0,3,11,0,68,11.697816429633544,3.2053513978771173,15.034884119839472,135.00729995072805,4.252261905897649,1.1246697110587993,0,1.4132383113021665,0.5984022780753525
9235,1957,Graduation,Single,10.638604968178536,1,1,2014-05-27,1352.1288014065724,7,0,8,2,0,1,1,1,0,2,22.299240867878652,0,0,0,0,0,0,3,11,0,68,8.962430980428604,2.4537164081085545,9.949316580782714,34.14944999130495,2.5056222389647376,0.6466636811464398,0,0.9352087619140316,0.1115768704030988
5798,1973,Master,Together,10.638604968178536,0,0,2013-11-23,2568.2802660527063,445,37,359,98,28,18,1,2,4,8,7.742621144390828,0,0,0,0,0,0,3,11,0,52,10.750002250268487,0.9504464285714286,15.755395389216272,113.39490353085166,3.378942072431193,1.1246697110587993,0,1.4809644155735389,0.18604647268330096
11178,1972,Master,Single,23.59544411307584,1,0,2014-03-23,2047.0724954900777,15,2,10,0,1,4,1,1,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,53,9.988077607418598,1.7020814183399917,10.760959342315989,41.35358213126374,3.378942072431193,0.6466636811464398,0,0.45606089424494495,0.10011936623893017
2230,1970,PhD,Married,22.884487497499713,1,0,2014-05-24,2481.4123042922683,27,2,14,0,0,0,3,3,1,3,17.44703429338271,0,0,0,0,0,0,3,11,0,55,9.043577406707502,1.7020814183399917,11.183905112487487,62.96597855114012,4.252261905897649,1.1246697110587993,0,0.48871118978344635,0.3317271324260397
7516,1983,Graduation,Married,23.178816588903537,1,0,2014-05-22,917.7889926043815,5,3,11,12,5,9,1,2,0,3,19.873137580630683,0,0,0,0,0,0,3,11,0,42,9.094097543835,1.7020814183399917,11.24925741197481,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.48532492454166964,0.21992286649221446
7247,1960,Graduation,Widow,23.744338173404657,0,1,2012-11-22,2133.940457250516,505,0,26,0,0,75,5,7,4,6,19.873137580630683,0,1,0,0,0,0,3,11,0,65,11.69290766708961,1.7020814183399917,15.04216828665302,135.00729995072805,2.5056222389647376,0.6466636811464398,1,0.6335054772552606,0.5986534914409629
11100,1972,Graduation,Divorced,23.83942180441019,1,1,2013-04-11,1120.4809033787374,51,2,7,0,1,2,2,2,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,53,11.430404337980862,2.4537164081085545,11.73477367444411,48.55771427122254,2.5056222389647376,0.6466636811464398,0,0.49224237780268765,0.17497193807522757
4646,1951,2n Cycle,Married,24.344587887062126,0,0,2013-12-01,1323.172814153093,207,26,447,75,0,223,1,5,7,12,10.168724431638799,0,0,0,1,0,0,3,11,0,74,10.714289813751297,0.9504464285714286,15.744920746813591,185.43622493043958,,1.1246697110587993,1,0.6467524042656394,0.46666648811223405
3037,1983,PhD,Married,23.799751641782926,0,0,2013-06-20,975.7009671113403,135,46,92,65,61,11,2,5,2,7,17.44703429338271,0,0,0,0,0,0,3,11,0,42,11.266160033869342,0.9504464285714286,14.468890983200403,113.39490353085166,4.252261905897649,1.1246697110587993,1,0.6079429399506324,0.44380693909624497
1473,1960,2n Cycle,Single,23.74197568617776,0,1,2013-07-23,49.109375,53,1,5,2,1,10,2,2,0,3,24.72534415512662,0,0,0,0,0,0,3,11,0,65,11.177760584988116,1.7020814183399917,11.928215217419085,48.55771427122254,,0.6466636811464398,0,0.5024103880438022,0.17892671656306783
1016,1959,PhD,Single,23.346786761240338,0,1,2014-03-30,1294.2168268996136,41,1,6,2,0,5,2,2,0,3,19.873137580630683,0,0,0,0,0,0,3,11,0,66,9.917704445662473,1.7020814183399917,11.538457869241764,48.55771427122254,4.252261905897649,0.6466636811464398,0,0.4942203818984452,0.20165956859852824
4518,1979,Graduation,Together,24.451247940890063,0,1,2013-04-20,1757.5126229552836,386,172,183,185,132,111,2,9,5,11,17.44703429338271,0,0,0,0,0,0,3,11,0,46,11.410796507485227,1.7020814183399917,16.00694791479996,192.64035707039838,2.5056222389647376,1.1246697110587993,1,0.654647482758186,0.7887267110666816
9370,1945,PhD,Married,24.130878703740606,0,0,2013-05-17,2018.1165082365983,562,81,276,80,40,81,1,6,3,6,15.02093100613474,0,0,0,0,0,0,3,11,0,80,11.349448175916631,0.9504464285714286,15.944049585582295,120.59903567081047,4.252261905897649,1.1246697110587993,1,0.660732241926638,0.5286600640841653
8908,1959,Graduation,Married,24.472377738054,0,0,2014-05-08,1062.5689288717786,217,76,690,50,26,38,1,3,11,5,7.742621144390828,0,0,0,0,0,0,3,11,1,66,9.388454614380324,0.9504464285714286,15.913571479937314,149.41556423064563,2.5056222389647376,1.1246697110587993,1,0.6502666659640541,0.3195414073158421
8373,1979,Basic,Together,22.933315934898715,1,0,2013-12-10,2770.9721768270624,1,3,6,10,0,9,1,1,0,3,17.44703429338271,0,0,0,0,0,0,3,11,0,46,10.672457772933765,1.7020814183399917,10.620835777927802,41.35358213126374,1.6323024054982818,1.1246697110587993,0,0.4631181904996814,0.09369912922364357
7533,1964,Graduation,Married,23.773921932514053,1,1,2013-09-24,483.44918380219076,144,1,32,2,1,7,4,4,1,4,22.299240867878652,0,0,0,0,0,0,3,11,0,61,10.98237461106871,2.4537164081085545,13.31898421039638,77.3742428310577,2.5056222389647376,1.1246697110587993,0,0.560235044440895,0.3642199562168053
2683,1969,Graduation,Married,23.85342270547459,0,2,2013-02-02,1670.6446611948456,295,106,271,75,98,65,4,6,4,12,19.873137580630683,0,0,0,0,0,0,3,11,0,56,11.566869629993686,2.4537164081085545,15.639083997750134,171.027960650522,2.5056222389647376,1.1246697110587993,1,0.6556327027299447,0.5187228863063856
3629,1978,Graduation,Single,23.480080530501482,1,0,2012-12-19,541.3611583091496,76,3,31,4,4,27,2,3,1,3,22.299240867878652,0,0,0,0,0,0,3,11,0,47,11.647560917072713,1.7020814183399917,12.947269570113475,62.96597855114012,2.5056222389647376,0.6466636811464398,0,0.5514150410725593,0.2575646542103654
10991,1960,Master,Married,24.498085953251135,0,0,2012-12-07,570.317145562629,454,194,106,31,22,43,1,5,4,4,10.168724431638799,0,0,0,0,0,0,3,11,0,65,11.66798000622358,0.9504464285714286,15.538919186683039,106.19077139089288,3.378942072431193,1.1246697110587993,1,0.6342911530449943,0.42852318887528534
5077,1979,Graduation,Together,24.325870164323913,0,1,2013-11-02,1381.0847886600518,425,115,292,23,35,79,1,6,6,11,12.59482771888677,0,0,0,0,0,0,3,11,0,46,10.837875713395281,1.7020814183399917,15.731342751944915,178.2320927904808,2.5056222389647376,1.1246697110587993,1,0.6466918817570748,0.553614025355927
7431,1991,PhD,Single,24.172273009021637,0,0,2012-11-10,1207.3488651391754,1332,17,311,23,51,86,1,7,4,5,27.15144744237459,0,1,0,0,0,0,3,11,1,34,11.712393838812883,0.9504464285714286,16.6573312218703,127.80316781076925,4.252261905897649,0.6466636811464398,1,0.6891090141027867,0.5976574982309073
3267,1963,Master,Together,23.961572719090874,0,1,2014-06-25,830.9210308439434,527,0,21,0,0,60,3,8,1,8,19.873137580630683,0,1,0,0,0,0,3,11,0,62,7.122835138369696,1.7020814183399917,15.047004424767248,135.00729995072805,3.378942072431193,1.1246697110587993,1,0.6279639738663259,1.1231482751727808
999,1991,Graduation,Single,24.456119771041983,0,0,2013-01-02,2799.9281640805416,490,44,125,29,20,22,1,6,7,11,12.59482771888677,0,1,1,0,0,0,3,11,1,34,11.623176204444613,0.9504464285714286,15.315453075281834,185.43622493043958,2.5056222389647376,0.6466636811464398,1,0.6262421520120524,0.5162100181967169
9215,1980,PhD,Married,23.639940726935034,1,0,2012-12-12,599.2731328161083,378,0,101,0,0,72,5,6,4,6,22.299240867878652,0,0,0,0,0,0,3,11,0,45,11.659524788664868,1.7020814183399917,14.902529052580867,127.80316781076925,4.252261905897649,1.1246697110587993,1,0.6303962105793744,0.5146007327702641
2286,1962,Graduation,Single,23.81505241595623,1,1,2013-09-10,830.9210308439434,64,1,21,0,1,27,2,2,1,3,19.873137580630683,0,0,0,0,0,0,3,11,0,63,11.029360406718778,2.4537164081085545,12.596373991018778,55.761846411181324,2.5056222389647376,0.6466636811464398,0,0.5289248904856128,0.18133417770822466
1592,1970,Graduation,Married,24.52117366228381,0,0,2014-01-24,773.0090563369846,547,99,812,151,82,33,0,4,6,5,7.742621144390828,0,0,1,1,0,0,3,11,0,55,10.430602195780034,0.9504464285714286,16.577707857974413,120.59903567081047,2.5056222389647376,1.1246697110587993,1,0.6760568676805508,0.3834869669958559
367,1978,2n Cycle,Married,23.41507607377842,1,0,2013-02-19,2191.8524317574747,47,90,94,123,103,120,5,9,1,5,27.15144744237459,0,0,0,0,0,0,3,11,0,47,11.534529133065579,1.7020814183399917,14.970195510677634,120.59903567081047,,1.1246697110587993,0,0.6393400330414531,0.7802659212329748
5234,1967,2n Cycle,Together,23.205076839708894,1,1,2013-07-11,2510.368291545748,12,5,25,0,9,30,2,1,1,3,17.44703429338271,0,0,0,0,0,0,3,11,0,58,11.210855622683361,2.4537164081085545,12.099138601064773,48.55771427122254,,1.1246697110587993,0,0.5214004971688151,0.08919925772450954
9862,1969,Graduation,Together,22.79323901021042,1,0,2013-11-14,1120.4809033787374,1,6,7,11,5,3,2,2,0,3,19.873137580630683,0,0,0,0,0,0,3,11,0,56,10.788651539982546,1.7020814183399917,10.8048487108249,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.47403744180389534,0.185379979378149
9805,1953,Master,Together,23.936718673947976,0,1,2013-06-20,1931.24854647616,320,48,133,39,72,48,4,6,2,10,15.02093100613474,0,0,0,0,0,0,3,11,0,72,11.266160033869342,1.7020814183399917,15.167464846122702,142.21143209068683,3.378942072431193,1.1246697110587993,1,0.6336484566963861,0.5325683269154939
6205,1967,Master,Single,23.274395860482404,1,0,2014-02-24,425.537209295232,34,3,29,0,4,10,3,2,1,3,17.44703429338271,0,0,0,0,0,0,3,11,1,58,10.219511424393461,1.7020814183399917,12.081099299146889,55.761846411181324,3.378942072431193,0.6466636811464398,0,0.5190725195002542,0.19570407203871804
8442,1985,Master,Married,22.651719716663322,2,0,2013-09-04,1873.3365719692013,9,0,7,3,4,7,2,1,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,40,11.048813660355233,2.4537164081085545,10.669042872480004,41.35358213126374,3.378942072431193,1.1246697110587993,0,0.4710036591452047,0.0905074545322587
7386,1976,Graduation,Divorced,23.214490717389303,1,0,2013-04-22,2452.456317038789,17,0,14,7,3,2,1,1,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,49,11.406384265299224,1.7020814183399917,11.183905112487487,41.35358213126374,2.5056222389647376,0.6466636811464398,0,0.4817639658194159,0.08767020089286524
7215,1983,Graduation,Single,24.662727323429678,0,0,2013-03-12,2047.0724954900777,722,27,102,44,72,168,0,6,8,13,10.168724431638799,0,1,1,1,0,0,3,11,1,42,11.493013121455041,0.9504464285714286,15.963591539156365,207.04862135031598,2.5056222389647376,0.6466636811464398,1,0.647276001952586,0.5220563081755524
1491,1965,2n Cycle,Together,24.23085050810011,0,0,2013-02-18,2568.2802660527063,162,33,124,40,28,172,2,3,4,7,7.742621144390828,0,0,0,0,0,0,3,11,0,60,11.536461985652391,0.9504464285714286,14.92368315367451,113.39490353085166,,1.1246697110587993,1,0.6158959690121353,0.26004506439938213
11071,1984,Graduation,Single,24.36166309912874,0,0,2013-04-21,1120.4809033787374,450,133,951,173,0,216,1,3,6,6,7.742621144390828,0,0,0,0,0,0,3,11,1,41,11.408592922165829,0.9504464285714286,16.738221592724052,120.59903567081047,2.5056222389647376,0.6466636811464398,1,0.6870722053997483,0.2629596849030594
3381,1953,Master,Married,23.8975078332835,1,1,2014-06-08,1525.8647249274486,70,0,16,0,0,4,2,2,0,4,19.873137580630683,0,0,0,0,0,0,3,11,0,72,8.544673211403456,2.4537164081085545,12.252244012813474,55.761846411181324,3.378942072431193,1.1246697110587993,0,0.5126996546371683,0.23406395429270038
8268,1961,PhD,Married,10.638604968178536,0,1,2013-07-11,715.0970818300259,352,0,27,10,0,15,3,6,1,7,19.873137580630683,0,0,0,0,0,0,3,11,0,64,11.210855622683361,1.7020814183399917,14.447270230885248,113.39490353085166,4.252261905897649,1.1246697110587993,0,1.3580042001840402,0.5351955463470572
11051,1956,PhD,Together,24.327096631840654,1,1,2014-05-10,2133.940457250516,492,19,110,16,12,12,4,6,3,10,15.02093100613474,0,0,0,0,0,0,3,11,0,69,9.351540025434172,2.4537164081085545,15.169687347923173,149.41556423064563,4.252261905897649,1.1246697110587993,1,0.6235716319747028,0.6416055519926445
8026,1952,Graduation,Married,24.077110672799954,0,1,2013-09-30,338.66924753479384,120,58,73,65,89,58,5,5,4,5,17.44703429338271,0,0,0,0,0,0,3,11,0,73,10.961511594080653,1.7020814183399917,14.647211647446706,113.39490353085166,2.5056222389647376,1.1246697110587993,1,0.608345903563659,0.45614146891018753
433,1958,Master,Alone,24.044499490627118,1,1,2013-03-10,1265.2608396461342,534,5,47,0,5,41,5,11,1,6,24.72534415512662,0,0,0,0,0,0,3,11,0,67,11.497045316399468,2.4537164081085545,15.103830229332228,142.21143209068683,3.378942072431193,,1,0.6281615566678738,0.956767560471343
9597,1969,Graduation,Married,24.263742079767532,0,0,2014-02-10,338.66924753479384,236,106,189,23,41,130,1,7,2,9,15.02093100613474,0,0,0,0,0,0,3,11,0,56,10.320621800623355,0.9504464285714286,15.305362543831311,142.21143209068683,2.5056222389647376,1.1246697110587993,1,0.6307915116108072,0.6782537075021203
1295,1963,Graduation,Married,10.638604968178536,0,1,2013-08-11,2828.884151334021,231,65,196,38,71,124,1,6,5,7,15.02093100613474,0,0,0,0,0,0,3,11,0,62,11.122907885264908,1.7020814183399917,15.305362543831311,142.21143209068683,2.5056222389647376,1.1246697110587993,0,1.4386625492356997,0.5394272848333582
5290,1964,PhD,Married,23.571019857454722,1,1,2013-08-14,1525.8647249274486,220,0,33,3,0,23,5,5,1,5,24.72534415512662,0,0,0,0,0,0,3,11,0,61,11.113952974393714,2.4537164081085545,13.90462880098012,91.78250711097529,4.252261905897649,1.1246697110587993,0,0.5899035716344939,0.4498849339672286
1685,1967,PhD,Together,24.076782480629568,0,0,2013-03-17,657.1851073230671,796,14,590,38,44,0,1,4,5,13,12.59482771888677,0,1,0,0,0,0,3,11,0,58,11.482857883992164,0.9504464285714286,16.35547476324422,171.027960650522,4.252261905897649,1.1246697110587993,1,0.6793048355361705,0.34834533705901344
5342,1976,Basic,Divorced,21.782795118154418,1,0,2012-08-08,946.7449798578609,0,1,3,10,6,9,2,1,0,3,24.72534415512662,0,0,0,0,0,0,3,11,0,49,11.852718069071903,1.7020814183399917,10.620835777927802,41.35358213126374,1.6323024054982818,0.6466636811464398,0,0.4875791063689566,0.08436883372847342
9579,1959,PhD,Married,23.318590349901612,2,1,2013-07-07,1815.4245974622424,53,1,34,2,0,16,3,2,2,2,24.72534415512662,0,0,0,0,0,0,3,11,0,66,11.22163844382155,3.2053513978771173,12.49036883431539,55.761846411181324,4.252261905897649,1.1246697110587993,0,0.5356399613739126,0.1782270931301629
7660,1973,PhD,Alone,23.391900204309557,1,1,2014-05-19,1120.4809033787374,15,0,8,4,2,20,2,1,1,2,17.44703429338271,1,0,0,0,0,0,3,11,1,52,9.165216073383888,2.4537164081085545,11.37184377444888,41.35358213126374,4.252261905897649,,0,0.4861445062233043,0.10910817508209494
1461,1965,PhD,Divorced,23.4273570862105,1,1,2013-07-28,2191.8524317574747,17,1,12,3,1,4,2,2,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,60,11.163626883494569,2.4537164081085545,11.006559695149932,48.55771427122254,4.252261905897649,0.6466636811464398,0,0.46981653349316416,0.17915324659918558
821,1992,Master,Single,24.548909780094306,0,0,2012-10-19,1381.0847886600518,962,61,921,52,61,20,1,5,4,12,10.168724431638799,0,0,0,0,0,0,3,11,0,33,11.747122203402174,0.9504464285714286,16.85142513597566,163.8238285105632,3.378942072431193,0.6466636811464398,1,0.6864429128188733,0.42563616121673714
11084,1976,Master,Together,24.1170977028521,0,1,2013-11-14,164.93332401391754,738,0,232,13,20,50,2,3,5,7,22.299240867878652,0,0,0,0,0,0,3,11,1,49,10.788651539982546,1.7020814183399917,15.85344402502713,120.59903567081047,3.378942072431193,1.1246697110587993,1,0.6573528962878603,0.27806996906722353
8690,1962,Graduation,Married,24.45716523499385,0,0,2013-04-19,2162.896444503995,399,28,756,36,40,126,1,5,7,10,10.168724431638799,0,0,0,0,0,0,3,11,0,63,11.412995044494775,0.9504464285714286,16.256023883108476,171.027960650522,2.5056222389647376,1.1246697110587993,1,0.6646732655610061,0.43809709725685225
2937,1974,PhD,Single,24.176300403455976,0,1,2013-08-28,1410.0407759135312,614,16,132,43,33,33,3,8,5,9,19.873137580630683,0,0,0,0,0,0,3,11,0,51,11.071021682447746,1.7020814183399917,15.574758312362807,171.027960650522,4.252261905897649,0.6466636811464398,1,0.6442159491919787,0.7226072018884567
9701,1988,Graduation,Together,23.580697537141198,1,0,2013-03-19,425.537209295232,32,34,41,73,16,116,3,4,2,3,22.299240867878652,0,0,0,0,0,0,3,11,0,37,11.478765506852579,1.7020814183399917,14.068427348162984,77.3742428310577,2.5056222389647376,1.1246697110587993,0,0.596607768960365,0.34846952815719473
9949,1976,Graduation,Married,24.01394133708201,0,2,2012-10-18,1091.524916125258,598,16,141,32,41,49,3,3,3,6,24.72534415512662,0,0,0,0,0,0,3,11,0,49,11.748671293302609,2.4537164081085545,15.584839618112245,98.98663925093408,2.5056222389647376,1.1246697110587993,0,0.6489913254700236,0.2553480240535937
10837,1975,Graduation,Married,22.90140550713941,1,0,2012-10-28,1410.0407759135312,2,1,18,20,11,16,1,2,0,3,19.873137580630683,0,0,0,0,0,0,3,11,1,50,11.73306670582717,1.7020814183399917,11.8453659944977,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.5172331449615597,0.1704584189406091
3120,1981,Graduation,Together,23.4797651054579,1,0,2013-08-28,1467.9527504204898,6,1,10,0,1,4,1,1,0,2,24.72534415512662,0,0,0,0,0,1,3,11,0,44,11.071021682447746,1.7020814183399917,10.23020305928042,34.14944999130495,2.5056222389647376,1.1246697110587993,0,0.435702955857186,0.09032590023605709
5885,1973,2n Cycle,Married,23.38605359614572,2,1,2012-08-22,2770.9721768270624,73,3,90,12,1,32,7,4,1,4,24.72534415512662,0,0,0,0,0,0,3,11,0,52,11.833075199397737,3.2053513978771173,13.495618534776408,77.3742428310577,,1.1246697110587993,0,0.5770797744601353,0.3380355429671897
4050,1966,Master,Married,23.78646418740598,0,0,2014-06-21,1931.24854647616,42,16,29,12,20,8,1,2,1,4,12.59482771888677,0,0,0,0,0,0,3,11,0,59,7.6869110681438055,0.9504464285714286,12.7538280271385,62.96597855114012,3.378942072431193,1.1246697110587993,0,0.5361800697512311,0.2601825339554695
3830,1953,Master,Married,24.00465489973243,0,2,2014-04-24,1757.5126229552836,295,21,78,39,13,13,1,4,4,7,12.59482771888677,0,0,0,0,0,0,3,11,0,72,9.613399826616078,2.4537164081085545,14.63448269640756,120.59903567081047,3.378942072431193,1.1246697110587993,1,0.6096518678371288,0.41608588763003757
